order_id,order_date,category,price,quantity,discount_pct,revenue,region,payment_method,is_returned,customer_rating
ORD103882,2025-04-28,Sports,3318.82,2,5,6305.76,North,Debit Card,False,5
ORD103883,2024-07-03,Fashion,4428.42,1,0,4428.42,South,UPI,False,4
ORD103884,2024-03-01,Fashion,4979.92,1,0,4979.92,South,UPI,False,5
ORD103885,2025-06-09,Home & Kitchen,3779.04,1,15,3212.18,West,UPI,False,4
ORD103886,2025-08-02,Home & Kitchen,4462.36,3,30,9370.96,North,Credit Card,False,5
ORD103887,2025-02-25,Electronics,39598.3,1,10,35638.47,North,Debit Card,False,3
ORD103888,2025-06-05,Home & Kitchen,11552.66,1,0,11552.66,West,Credit Card,False,4
ORD103889,2025-03-17,Home & Kitchen,4621.16,1,0,4621.16,North,UPI,False,3
ORD103890,2024-07-19,Fashion,1871.09,2,0,3742.18,South,COD,False,5
ORD103891,2025-04-07,Home & Kitchen,9523.19,1,5,9047.03,West,Credit Card,False,4
ORD103892,2024-07-31,Fashion,4403.93,1,0,4403.93,West,Debit Card,False,5
ORD103893,2024-01-27,Electronics,38743.45,1,0,38743.45,South,Net Banking,False,4
ORD103894,2025-01-24,Sports,5375.03,1,20,4300.02,North,Debit Card,False,4
ORD103895,2025-04-13,Sports,6096.84,1,10,5487.16,Central,UPI,False,5
ORD103896,2024-10-03,Beauty,334.45,1,10,301.0,West,Debit Card,False,4
ORD103897,2025-12-11,Home & Kitchen,10313.03,1,0,10313.03,South,Credit Card,False,4
ORD103898,2025-12-10,Sports,7802.46,1,30,5461.72,North,Net Banking,False,5
ORD103899,2025-06-23,Home & Kitchen,4199.65,1,5,3989.67,South,UPI,False,1
ORD103900,2025-09-17,Fashion,2519.84,1,10,2267.86,East,Credit Card,False,5
ORD103901,2024-04-11,Sports,2227.82,1,0,2227.82,East,Credit Card,False,4
ORD103902,2024-05-26,Electronics,39434.33,1,30,27604.03,East,Net Banking,False,2
ORD103903,2025-07-29,Electronics,41866.51,1,30,29306.56,West,UPI,False,5
ORD103904,2025-08-16,Home & Kitchen,7608.63,1,0,7608.63,East,UPI,False,5
ORD103905,2025-01-11,Sports,2542.06,2,15,4321.5,North,Credit Card,False,4
ORD103906,2025-11-11,Fashion,4552.44,1,10,4097.2,West,UPI,True,3
ORD103907,2024-09-19,Electronics,30129.79,1,5,28623.3,East,Debit Card,False,3
ORD103908,2024-11-19,Fashion,1444.48,1,15,1227.81,East,Credit Card,False,4
ORD103909,2024-06-17,Fashion,2882.8,1,5,2738.66,East,UPI,False,5
ORD103910,2025-06-17,Home & Kitchen,3923.75,1,20,3139.0,East,UPI,False,2
ORD103911,2024-01-23,Home & Kitchen,819.79,1,0,819.79,Central,UPI,False,4
ORD103912,2024-05-31,Fashion,2881.42,1,15,2449.21,South,UPI,False,4
ORD103913,2024-11-21,Fashion,347.77,1,5,330.38,Central,UPI,False,5
ORD103914,2025-05-02,Sports,5538.93,1,10,4985.04,Central,UPI,False,3
ORD103915,2024-07-12,Sports,5745.34,1,5,5458.07,Central,UPI,False,4
ORD103916,2024-09-01,Electronics,42352.29,1,5,40234.68,West,Debit Card,False,5
ORD103917,2025-04-28,Electronics,36238.19,1,0,36238.19,North,Credit Card,False,5
ORD103918,2024-12-11,Beauty,2573.45,1,5,2444.78,West,Debit Card,False,2
ORD103919,2024-11-27,Beauty,2560.61,1,5,2432.58,West,UPI,False,3
ORD103920,2024-11-27,Home & Kitchen,7053.03,1,5,6700.38,Central,UPI,False,5
ORD103921,2024-10-02,Fashion,745.75,3,10,2013.52,West,COD,False,5
ORD103922,2025-01-17,Electronics,32462.17,1,30,22723.52,North,Debit Card,False,4
ORD103923,2024-04-18,Beauty,2460.35,1,5,2337.33,Central,Debit Card,False,3
ORD103924,2024-07-16,Fashion,2422.71,1,10,2180.44,South,Credit Card,False,5
ORD103925,2025-08-02,Sports,6247.03,1,5,5934.68,North,UPI,False,3
ORD103926,2025-07-09,Home & Kitchen,10451.7,1,20,8361.36,North,Credit Card,False,3
ORD103927,2025-07-12,Home & Kitchen,11062.39,2,5,21018.54,West,UPI,False,3
ORD103928,2025-09-03,Sports,3638.3,1,10,3274.47,North,Debit Card,False,5
ORD103929,2025-01-16,Fashion,1029.75,1,20,823.8,West,Net Banking,False,5
ORD103930,2024-12-03,Electronics,34104.82,1,0,34104.82,West,Credit Card,False,4
ORD103931,2024-06-24,Electronics,9027.84,2,10,16250.11,Central,Credit Card,False,3
ORD103932,2025-06-21,Beauty,152.59,1,30,106.81,North,Credit Card,False,5
ORD103933,2024-01-15,Fashion,4688.85,1,5,4454.41,South,COD,False,4
ORD103934,2024-02-02,Electronics,29304.01,1,15,24908.41,North,UPI,False,5
ORD103935,2025-01-12,Electronics,25135.89,1,0,25135.89,East,Credit Card,False,4
ORD103936,2025-08-23,Beauty,1708.0,2,10,3074.4,North,UPI,False,4
ORD103937,2025-11-23,Home & Kitchen,7136.2,1,5,6779.39,North,COD,False,5
ORD103938,2025-05-26,Electronics,11599.36,1,5,11019.39,South,COD,False,5
ORD103939,2024-11-03,Home & Kitchen,6281.3,1,20,5025.04,East,UPI,False,3
ORD103940,2024-07-31,Sports,5434.91,1,10,4891.42,West,UPI,False,5
ORD103941,2024-04-24,Sports,1074.23,2,5,2041.04,South,COD,False,4
ORD103942,2025-03-24,Fashion,4890.51,1,30,3423.36,South,Credit Card,False,5
ORD103943,2025-10-22,Fashion,1521.71,2,15,2586.91,South,Debit Card,False,3
ORD103944,2025-09-29,Fashion,1045.72,1,5,993.43,West,Credit Card,False,3
ORD103945,2025-04-29,Home & Kitchen,8199.8,2,5,15579.62,South,UPI,False,4
ORD103946,2024-05-24,Fashion,394.04,1,0,394.04,Central,COD,False,4
ORD103947,2024-08-26,Sports,513.29,1,10,461.96,West,Credit Card,False,5
ORD103948,2025-06-16,Electronics,12869.79,2,30,18017.71,East,UPI,False,4
ORD103949,2025-05-25,Sports,2647.37,1,15,2250.26,West,Debit Card,False,5
ORD103950,2024-10-14,Fashion,2097.1,1,5,1992.24,East,Credit Card,False,4
ORD103951,2024-10-07,Sports,3352.39,1,0,3352.39,West,Credit Card,False,5
ORD103952,2024-04-02,Sports,4335.3,1,10,3901.77,South,Credit Card,False,5
ORD103953,2025-02-18,Fashion,1714.32,1,0,1714.32,West,Credit Card,False,5
ORD103954,2025-06-26,Electronics,16020.57,1,5,15219.54,North,Credit Card,False,4
ORD103955,2024-03-15,Fashion,3272.32,1,15,2781.47,South,UPI,False,4
ORD103956,2024-06-16,Sports,7174.79,2,0,14349.58,North,UPI,False,4
ORD103957,2024-03-12,Sports,2288.41,1,0,2288.41,North,Credit Card,False,4
ORD103958,2024-07-08,Home & Kitchen,11871.31,1,0,11871.31,West,UPI,False,4
ORD103959,2024-01-08,Beauty,643.66,1,15,547.11,South,Debit Card,False,4
ORD103960,2024-08-13,Sports,2081.74,1,10,1873.57,South,Credit Card,False,3
ORD103961,2024-01-28,Fashion,4606.95,2,0,9213.9,South,UPI,False,5
ORD103962,2024-07-04,Fashion,3247.51,2,5,6170.27,East,UPI,False,4
ORD103963,2024-06-07,Beauty,368.29,1,10,331.46,North,COD,False,4
ORD103964,2024-06-14,Electronics,32441.69,1,5,30819.61,South,Debit Card,False,5
ORD103965,2025-09-09,Home & Kitchen,9338.19,1,10,8404.37,East,COD,True,4
ORD103966,2024-07-08,Electronics,39745.1,1,20,31796.08,East,Credit Card,False,4
ORD103967,2025-07-13,Fashion,4282.23,1,20,3425.78,West,UPI,False,3
ORD103968,2024-03-28,Electronics,29280.15,2,10,52704.27,North,Debit Card,False,4
ORD103969,2025-05-06,Beauty,2841.29,1,10,2557.16,West,UPI,False,4
ORD103970,2025-10-13,Sports,4033.82,1,10,3630.44,Central,UPI,False,4
ORD103971,2024-12-06,Home & Kitchen,7735.53,1,15,6575.2,West,UPI,False,3
ORD103972,2024-10-06,Fashion,2748.44,1,0,2748.44,South,Credit Card,False,5
ORD103973,2024-11-13,Fashion,1815.23,1,0,1815.23,North,Debit Card,False,5
ORD103974,2024-07-04,Fashion,4925.68,1,0,4925.68,North,Net Banking,False,4
ORD103975,2025-07-18,Beauty,552.77,2,20,884.43,North,Debit Card,False,4
ORD103976,2025-05-27,Beauty,245.42,1,10,220.88,Central,UPI,False,4
ORD103977,2024-06-29,Fashion,4891.28,1,15,4157.59,South,UPI,False,5
ORD103978,2025-06-07,Sports,805.95,1,0,805.95,East,UPI,False,4
ORD103979,2024-01-05,Fashion,2620.82,1,10,2358.74,Central,Net Banking,False,5
ORD103980,2025-07-17,Home & Kitchen,10385.13,1,5,9865.87,South,UPI,False,5
ORD103981,2025-04-02,Electronics,10289.01,1,0,10289.01,North,UPI,False,1
ORD103982,2025-02-21,Electronics,10930.21,1,0,10930.21,East,Credit Card,False,5
ORD103983,2024-07-13,Beauty,937.82,1,15,797.15,East,UPI,True,1
ORD103984,2025-05-04,Electronics,17636.51,1,10,15872.86,Central,UPI,False,4
ORD103985,2024-01-24,Home & Kitchen,7362.9,1,10,6626.61,Central,Debit Card,False,3
ORD103986,2025-10-24,Electronics,17279.76,1,20,13823.81,West,COD,True,5
ORD103987,2025-12-20,Fashion,4385.62,1,20,3508.5,North,UPI,False,5
ORD103988,2025-10-09,Fashion,3690.49,1,10,3321.44,Central,Credit Card,False,5
ORD103989,2025-07-21,Sports,7943.14,1,20,6354.51,North,Credit Card,False,5
ORD103990,2025-04-13,Fashion,3972.37,1,5,3773.75,West,Credit Card,False,5
ORD103991,2025-05-31,Fashion,1987.22,1,20,1589.78,South,UPI,False,3
ORD103992,2025-08-19,Home & Kitchen,9491.04,1,0,9491.04,South,UPI,False,5
ORD103993,2024-06-13,Fashion,4826.71,1,10,4344.04,West,UPI,False,4
ORD103994,2025-12-15,Beauty,1604.74,1,15,1364.03,East,Net Banking,False,5
ORD103995,2025-06-17,Electronics,17412.5,1,0,17412.5,South,Debit Card,False,5
ORD103996,2024-10-12,Beauty,1187.6,1,5,1128.22,East,COD,False,5
ORD103997,2024-12-27,Beauty,478.39,1,0,478.39,South,UPI,False,5
ORD103998,2024-02-02,Fashion,319.41,1,5,303.44,North,UPI,False,4
ORD103999,2025-10-13,Beauty,2170.75,1,10,1953.68,North,UPI,False,5
ORD104000,2025-11-26,Home & Kitchen,10350.06,1,5,9832.56,North,UPI,False,4
ORD104001,2024-08-31,Fashion,1970.89,1,10,1773.8,South,Net Banking,False,3
ORD104002,2025-08-13,Beauty,1334.51,2,0,2669.02,West,UPI,False,4
ORD104003,2024-04-03,Home & Kitchen,9255.5,1,30,6478.85,West,UPI,False,3
ORD104004,2024-01-17,Electronics,31186.62,1,15,26508.63,South,COD,True,4
ORD104005,2024-07-26,Sports,6915.37,1,5,6569.6,South,Credit Card,False,1
ORD104006,2025-01-10,Home & Kitchen,657.5,1,0,657.5,Central,Net Banking,False,4
ORD104007,2025-07-15,Electronics,44076.97,1,0,44076.97,South,Debit Card,False,1
ORD104008,2025-10-17,Fashion,3895.34,1,0,3895.34,South,UPI,False,4
ORD104009,2024-04-23,Sports,5924.32,1,10,5331.89,North,Debit Card,False,5
ORD104010,2025-07-01,Fashion,2281.03,1,30,1596.72,West,Credit Card,False,5
ORD104011,2025-12-13,Sports,6810.58,1,15,5788.99,North,UPI,False,2
ORD104012,2024-06-02,Fashion,1950.88,1,5,1853.34,South,Net Banking,False,5
ORD104013,2024-10-14,Home & Kitchen,9453.16,2,20,15125.06,South,COD,False,3
ORD104014,2025-03-04,Home & Kitchen,7380.93,2,10,13285.67,North,Credit Card,False,5
ORD104015,2024-08-01,Sports,5555.6,1,0,5555.6,West,UPI,False,4
ORD104016,2025-01-18,Sports,2066.11,1,5,1962.8,South,Debit Card,False,5
ORD104017,2024-06-05,Home & Kitchen,8055.39,1,0,8055.39,North,Credit Card,False,5
ORD104018,2025-08-23,Electronics,3979.12,2,0,7958.24,West,Credit Card,False,4
ORD104019,2025-10-07,Home & Kitchen,5154.01,2,5,9792.62,South,COD,False,4
ORD104020,2024-02-25,Sports,3093.07,2,15,5258.22,West,UPI,False,4
ORD104021,2024-04-04,Sports,3968.6,1,15,3373.31,South,UPI,False,5
ORD104022,2025-07-12,Fashion,3545.77,1,0,3545.77,North,Credit Card,False,4
ORD104023,2025-03-08,Home & Kitchen,7228.59,1,10,6505.73,West,UPI,False,5
ORD104024,2025-10-07,Beauty,2377.16,1,0,2377.16,North,COD,False,5
ORD104025,2025-10-02,Fashion,3349.55,1,15,2847.12,Central,UPI,False,5
ORD104026,2025-04-29,Fashion,817.14,3,0,2451.42,East,Credit Card,False,5
ORD104027,2024-11-16,Fashion,1741.54,1,15,1480.31,East,COD,False,5
ORD104028,2025-05-25,Home & Kitchen,3656.01,1,5,3473.21,North,Credit Card,False,4
ORD104029,2025-04-28,Home & Kitchen,8982.4,1,0,8982.4,North,UPI,False,5
ORD104030,2025-03-21,Home & Kitchen,4274.06,1,15,3632.95,West,UPI,False,5
ORD104031,2025-02-07,Fashion,2300.58,1,20,1840.46,East,Net Banking,False,4
ORD104032,2025-11-17,Electronics,29907.62,1,0,29907.62,South,Debit Card,False,1
ORD104033,2024-07-29,Fashion,4401.47,2,0,8802.94,Central,Credit Card,False,5
ORD104034,2024-01-12,Home & Kitchen,3170.8,1,0,3170.8,East,Net Banking,False,4
ORD104035,2025-10-24,Electronics,42561.76,1,15,36177.5,South,UPI,False,4
ORD104036,2024-12-18,Fashion,1938.76,1,10,1744.88,South,UPI,False,1
ORD104037,2024-07-26,Home & Kitchen,10609.59,1,30,7426.71,West,UPI,False,4
ORD104038,2025-06-23,Beauty,2566.83,1,0,2566.83,North,UPI,False,3
ORD104039,2024-07-04,Sports,6125.28,1,20,4900.22,East,Debit Card,False,4
ORD104040,2024-07-13,Fashion,4490.78,1,0,4490.78,East,Credit Card,False,4
ORD104041,2025-06-13,Electronics,9455.82,1,0,9455.82,North,Debit Card,False,4
ORD104042,2025-07-08,Fashion,4266.95,1,0,4266.95,East,UPI,False,4
ORD104043,2024-01-20,Beauty,2031.0,1,5,1929.45,West,UPI,False,5
ORD104044,2025-07-20,Fashion,794.88,1,0,794.88,South,UPI,False,5
ORD104045,2025-06-17,Fashion,4118.81,1,15,3500.99,North,Credit Card,True,4
ORD104046,2025-02-09,Electronics,16096.23,1,5,15291.42,South,COD,False,4
ORD104047,2025-08-13,Beauty,572.19,2,5,1087.16,North,UPI,False,2
ORD104048,2025-08-20,Sports,3636.43,1,0,3636.43,North,Net Banking,False,4
ORD104049,2024-12-01,Electronics,4171.95,1,0,4171.95,North,Credit Card,False,5
ORD104050,2024-05-28,Home & Kitchen,4864.68,1,10,4378.21,West,Debit Card,False,5
ORD104051,2025-06-08,Beauty,879.11,1,30,615.38,North,Credit Card,False,4
ORD104052,2024-02-17,Home & Kitchen,5577.13,1,5,5298.27,East,UPI,False,1
ORD104053,2024-02-21,Sports,7405.56,1,10,6665.0,South,UPI,False,5
ORD104054,2024-07-27,Electronics,23872.28,1,20,19097.82,North,Debit Card,False,4
ORD104055,2025-08-10,Beauty,1564.66,1,30,1095.26,North,Credit Card,False,4
ORD104056,2025-07-30,Fashion,4836.99,1,5,4595.14,West,UPI,False,4
ORD104057,2025-09-04,Home & Kitchen,8772.83,2,10,15791.09,West,UPI,False,5
ORD104058,2024-02-05,Electronics,5603.58,1,0,5603.58,South,UPI,False,4
ORD104059,2025-03-13,Electronics,35900.42,1,10,32310.38,West,Credit Card,False,4
ORD104060,2025-11-22,Electronics,35509.73,1,5,33734.24,West,UPI,False,5
ORD104061,2024-01-28,Fashion,3440.89,2,15,5849.51,South,Net Banking,True,1
ORD104062,2025-04-09,Electronics,39516.51,1,0,39516.51,South,COD,False,5
ORD104063,2025-01-14,Fashion,2796.1,1,0,2796.1,North,UPI,False,3
ORD104064,2025-08-12,Fashion,3828.13,2,10,6890.63,East,Credit Card,False,5
ORD104065,2025-07-06,Home & Kitchen,5834.54,1,0,5834.54,North,Net Banking,False,5
ORD104066,2024-09-01,Fashion,971.5,1,0,971.5,Central,UPI,False,4
ORD104067,2024-12-24,Electronics,38494.6,1,0,38494.6,North,UPI,False,2
ORD104068,2024-04-11,Electronics,11840.41,1,10,10656.37,North,UPI,False,5
ORD104069,2024-09-30,Electronics,10507.54,3,0,31522.62,North,Debit Card,False,3
ORD104070,2025-04-30,Home & Kitchen,6498.82,1,10,5848.94,South,Debit Card,False,4
ORD104071,2025-09-29,Electronics,19776.14,1,15,16809.72,Central,UPI,False,4
ORD104072,2024-05-22,Beauty,909.12,1,30,636.38,West,UPI,False,2
ORD104073,2024-05-01,Fashion,3716.02,1,20,2972.82,East,COD,False,4
ORD104074,2025-07-05,Fashion,4436.62,1,0,4436.62,West,UPI,True,4
ORD104075,2025-06-19,Fashion,1134.76,1,0,1134.76,West,COD,False,3
ORD104076,2024-10-18,Sports,948.07,1,15,805.86,West,Net Banking,False,5
ORD104077,2024-10-01,Electronics,23716.81,1,0,23716.81,North,Net Banking,False,4
ORD104078,2025-05-06,Sports,7703.8,1,10,6933.42,North,COD,False,4
ORD104079,2024-05-04,Fashion,3546.07,1,10,3191.46,East,UPI,False,5
ORD104080,2025-11-23,Fashion,3531.2,1,5,3354.64,East,UPI,False,3
ORD104081,2025-01-06,Home & Kitchen,3458.17,1,10,3112.35,North,Debit Card,False,2
ORD104082,2024-03-18,Fashion,3728.34,1,5,3541.92,South,UPI,True,2
ORD104083,2024-09-15,Fashion,1606.93,1,20,1285.54,North,Net Banking,False,1
ORD104084,2025-08-20,Home & Kitchen,4091.72,1,5,3887.13,North,COD,False,5
ORD104085,2024-07-06,Fashion,2185.1,1,5,2075.84,South,UPI,False,3
ORD104086,2025-12-21,Sports,851.77,1,5,809.18,North,Credit Card,False,5
ORD104087,2025-06-05,Fashion,3682.4,1,10,3314.16,West,COD,False,4
ORD104088,2025-10-25,Sports,3982.09,1,20,3185.67,East,UPI,False,4
ORD104089,2025-09-16,Sports,543.8,1,5,516.61,East,Debit Card,False,5
ORD104090,2024-04-05,Fashion,4479.49,2,5,8511.03,South,UPI,False,5
ORD104091,2025-11-09,Sports,6060.56,1,10,5454.5,North,Debit Card,False,4
ORD104092,2025-06-23,Fashion,356.38,3,5,1015.68,North,Credit Card,False,4
ORD104093,2025-04-05,Fashion,1144.15,1,0,1144.15,South,COD,False,4
ORD104094,2024-07-30,Sports,4146.65,1,20,3317.32,Central,Debit Card,False,5
ORD104095,2025-05-29,Electronics,14496.9,1,0,14496.9,North,Credit Card,False,4
ORD104096,2024-11-16,Fashion,2477.42,1,10,2229.68,North,UPI,False,5
ORD104097,2025-09-26,Home & Kitchen,2836.1,1,0,2836.1,South,Credit Card,False,5
ORD104098,2025-10-19,Fashion,3488.66,1,30,2442.06,Central,Credit Card,True,4
ORD104099,2024-11-26,Sports,2662.3,3,10,7188.21,North,COD,False,2
ORD104100,2025-05-19,Electronics,25701.49,1,20,20561.19,North,UPI,False,3
ORD104101,2024-12-01,Fashion,4996.14,1,15,4246.72,West,UPI,False,5
ORD104102,2025-09-23,Home & Kitchen,4798.82,1,0,4798.82,East,Net Banking,False,4
ORD104103,2024-05-07,Fashion,1417.84,3,15,3615.49,West,UPI,False,5
ORD104104,2024-11-16,Fashion,2021.49,1,0,2021.49,North,UPI,False,5
ORD104105,2025-05-31,Home & Kitchen,4704.65,1,0,4704.65,West,COD,False,5
ORD104106,2025-06-13,Home & Kitchen,3137.7,1,10,2823.93,North,Net Banking,False,3
ORD104107,2025-02-09,Fashion,3475.48,2,20,5560.77,South,COD,False,5
ORD104108,2024-05-14,Home & Kitchen,7135.49,1,0,7135.49,Central,UPI,False,3
ORD104109,2024-10-03,Electronics,29744.25,2,10,53539.65,North,Net Banking,False,4
ORD104110,2025-09-02,Fashion,1332.5,2,15,2265.25,South,UPI,False,5
ORD104111,2025-07-07,Fashion,2705.29,1,5,2570.03,South,Credit Card,False,5
ORD104112,2025-05-10,Fashion,4105.25,2,0,8210.5,South,UPI,False,4
ORD104113,2024-10-05,Home & Kitchen,1578.78,1,0,1578.78,Central,Credit Card,False,5
ORD104114,2024-12-12,Home & Kitchen,3030.36,1,10,2727.32,South,UPI,False,4
ORD104115,2025-10-28,Fashion,550.26,1,5,522.75,East,Debit Card,False,2
ORD104116,2025-04-20,Sports,4516.43,1,10,4064.79,East,Credit Card,False,4
ORD104117,2025-05-12,Fashion,3616.67,2,30,5063.34,West,Credit Card,False,4
ORD104118,2025-01-09,Beauty,1804.8,1,15,1534.08,North,UPI,False,4
ORD104119,2024-06-18,Fashion,4077.15,1,0,4077.15,West,Debit Card,True,4
ORD104120,2025-04-03,Fashion,4067.65,1,0,4067.65,North,Credit Card,False,4
ORD104121,2024-05-13,Fashion,1915.84,1,30,1341.09,North,UPI,False,5
ORD104122,2024-12-15,Fashion,1423.69,1,0,1423.69,North,Credit Card,False,5
ORD104123,2025-10-21,Beauty,1606.98,1,10,1446.28,Central,Credit Card,False,4
ORD104124,2025-03-09,Beauty,529.24,1,0,529.24,West,UPI,False,3
ORD104125,2024-04-29,Home & Kitchen,1868.75,1,5,1775.31,South,Net Banking,False,4
ORD104126,2024-07-08,Electronics,42358.02,1,20,33886.42,East,Credit Card,False,5
ORD104127,2025-06-22,Beauty,1236.38,1,15,1050.92,North,Credit Card,False,4
ORD104128,2024-10-06,Electronics,19687.3,1,10,17718.57,Central,Debit Card,False,5
ORD104129,2025-11-20,Home & Kitchen,10256.34,2,0,20512.68,South,UPI,False,4
ORD104130,2025-12-18,Fashion,355.27,2,0,710.54,East,UPI,False,5
ORD104131,2025-05-24,Beauty,1141.16,1,15,969.99,Central,UPI,False,2
ORD104132,2025-01-21,Sports,2695.1,1,30,1886.57,West,Debit Card,False,3
ORD104133,2025-06-23,Fashion,361.53,1,5,343.45,North,Credit Card,False,5
ORD104134,2025-03-06,Home & Kitchen,1902.79,2,5,3615.3,East,UPI,False,4
ORD104135,2024-11-02,Beauty,2163.27,2,0,4326.54,West,Credit Card,False,3
ORD104136,2024-07-28,Beauty,1163.14,2,15,1977.34,South,Net Banking,False,5
ORD104137,2025-12-20,Beauty,1801.85,1,5,1711.76,West,Credit Card,False,4
ORD104138,2025-02-13,Electronics,10936.39,1,0,10936.39,West,UPI,False,4
ORD104139,2024-01-28,Home & Kitchen,8464.71,1,20,6771.77,East,UPI,False,5
ORD104140,2024-04-11,Sports,6843.91,1,10,6159.52,East,UPI,False,5
ORD104141,2024-03-28,Electronics,28018.79,1,0,28018.79,Central,Credit Card,False,5
ORD104142,2025-05-19,Sports,3785.55,1,0,3785.55,West,UPI,False,4
ORD104143,2025-11-16,Fashion,323.92,1,0,323.92,West,UPI,False,5
ORD104144,2025-05-15,Fashion,347.34,2,0,694.68,North,Net Banking,False,4
ORD104145,2025-06-02,Sports,1171.51,1,0,1171.51,East,UPI,False,5
ORD104146,2025-09-07,Fashion,2986.66,1,5,2837.33,South,COD,False,4
ORD104147,2025-04-24,Electronics,41111.52,1,5,39055.94,North,UPI,False,2
ORD104148,2025-11-24,Fashion,2222.03,1,5,2110.93,West,Credit Card,False,3
ORD104149,2025-06-02,Fashion,1617.41,1,5,1536.54,East,Credit Card,False,3
ORD104150,2024-04-03,Electronics,31658.36,1,0,31658.36,North,UPI,False,4
ORD104151,2024-08-09,Beauty,1477.85,2,15,2512.34,West,UPI,False,5
ORD104152,2025-11-06,Sports,4613.73,1,5,4383.04,West,COD,False,4
ORD104153,2024-04-16,Fashion,557.07,1,15,473.51,Central,Credit Card,False,5
ORD104154,2024-10-03,Home & Kitchen,5117.95,1,15,4350.26,East,Credit Card,False,5
ORD104155,2024-02-12,Electronics,44673.75,2,5,84880.12,West,Debit Card,True,4
ORD104156,2024-08-06,Sports,3148.46,1,10,2833.61,South,UPI,False,4
ORD104157,2024-01-13,Fashion,3859.12,1,5,3666.16,Central,UPI,False,5
ORD104158,2025-06-01,Home & Kitchen,1048.29,1,10,943.46,East,UPI,False,4
ORD104159,2025-07-24,Beauty,638.0,1,10,574.2,West,Credit Card,False,4
ORD104160,2024-11-09,Fashion,4656.67,1,5,4423.84,North,COD,False,4
ORD104161,2024-04-10,Beauty,2406.91,2,30,3369.67,South,UPI,False,5
ORD104162,2024-03-03,Home & Kitchen,8512.15,1,30,5958.5,North,Debit Card,False,5
ORD104163,2025-08-23,Fashion,579.36,1,10,521.42,West,Net Banking,False,5
ORD104164,2024-02-06,Home & Kitchen,10381.87,2,20,16610.99,West,Net Banking,False,5
ORD104165,2024-01-30,Fashion,2219.42,1,15,1886.51,West,UPI,False,2
ORD104166,2025-04-11,Fashion,2587.34,1,5,2457.97,East,Debit Card,False,5
ORD104167,2025-12-30,Sports,2723.02,1,0,2723.02,West,Net Banking,False,4
ORD104168,2025-05-29,Home & Kitchen,11525.84,1,5,10949.55,West,Credit Card,False,5
ORD104169,2025-07-09,Electronics,22080.84,1,0,22080.84,East,Debit Card,False,5
ORD104170,2025-09-12,Fashion,4214.39,1,0,4214.39,South,UPI,False,4
ORD104171,2024-06-02,Beauty,2663.32,1,10,2396.99,East,UPI,False,4
ORD104172,2024-05-05,Fashion,745.44,1,10,670.9,North,COD,False,3
ORD104173,2024-01-26,Fashion,689.64,1,10,620.68,West,Credit Card,False,4
ORD104174,2025-07-24,Electronics,4973.84,2,15,8455.53,North,Debit Card,False,3
ORD104175,2025-01-20,Electronics,21850.8,1,20,17480.64,East,Debit Card,False,5
ORD104176,2024-06-10,Home & Kitchen,6935.01,2,5,13176.52,South,UPI,False,5
ORD104177,2024-10-28,Home & Kitchen,10077.73,2,0,20155.46,South,Net Banking,False,4
ORD104178,2025-04-16,Electronics,19001.63,1,5,18051.55,South,UPI,False,4
ORD104179,2025-06-29,Electronics,26060.56,1,5,24757.53,East,Net Banking,False,4
ORD104180,2025-05-06,Electronics,31403.48,1,5,29833.31,East,Debit Card,False,4
ORD104181,2025-10-22,Beauty,1227.46,3,20,2945.9,South,Credit Card,False,5
ORD104182,2025-02-24,Fashion,2819.87,2,20,4511.79,North,UPI,False,5
ORD104183,2025-09-19,Home & Kitchen,10606.05,1,0,10606.05,West,Credit Card,False,3
ORD104184,2024-08-26,Sports,7277.67,1,5,6913.79,East,UPI,False,4
ORD104185,2025-06-23,Fashion,2371.48,1,5,2252.91,North,UPI,False,5
ORD104186,2025-06-01,Home & Kitchen,2222.3,1,5,2111.18,North,UPI,False,4
ORD104187,2025-04-30,Fashion,4608.36,1,15,3917.11,West,UPI,False,4
ORD104188,2024-11-02,Electronics,13014.91,1,5,12364.16,East,Debit Card,False,5
ORD104189,2025-03-21,Sports,7053.68,2,0,14107.36,South,UPI,False,4
ORD104190,2025-06-05,Sports,3101.95,1,0,3101.95,East,UPI,False,5
ORD104191,2024-01-31,Fashion,1196.09,1,15,1016.68,North,Debit Card,True,3
ORD104192,2025-05-28,Fashion,356.84,1,15,303.31,North,Debit Card,False,5
ORD104193,2025-12-13,Fashion,3989.8,1,5,3790.31,Central,UPI,False,5
ORD104194,2024-09-05,Fashion,2797.33,1,0,2797.33,West,Credit Card,False,3
ORD104195,2025-06-18,Home & Kitchen,11545.58,1,15,9813.74,South,Credit Card,False,4
ORD104196,2025-07-21,Beauty,524.14,1,20,419.31,South,COD,False,4
ORD104197,2024-01-13,Fashion,636.02,1,20,508.82,East,Credit Card,False,4
ORD104198,2025-06-06,Home & Kitchen,7538.2,1,0,7538.2,South,Credit Card,False,4
ORD104199,2024-07-06,Fashion,2471.85,1,10,2224.66,North,Credit Card,False,5
ORD104200,2025-05-30,Beauty,1625.55,1,10,1463.0,North,UPI,False,4
ORD104201,2024-08-23,Electronics,11257.72,2,5,21389.67,East,UPI,False,5
ORD104202,2025-04-19,Sports,6916.62,1,5,6570.79,North,Credit Card,False,5
